DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12q24.33	12	133200880	NR	ZNF268			ENSG00000090612			rs12305809-G	rs12305809	0	12305809	intron_variant	0	0.6065	1E-12	12.0		0.0333	[0.024-0.043] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	13q12.12	13	22735243	NR	DDX39AP1 - SNORD36	ENSG00000225777	ENSG00000253094		29037	67902	rs314879-C	rs314879	0	314879	intergenic_variant	1	0.2262	6E-12	11.221848749616356		0.0393	[0.028-0.05] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q22.2	10	73839369	NR	CAMK2G			ENSG00000148660			rs2675662-G	rs2675662	0	2675662	intron_variant	0	0.4361	8E-9	8.096910013008056		0.0267	[0.018-0.036] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q22.2	10	75887349	NR	LRMDA			ENSG00000148655			rs7099048-G	rs7099048	0	7099048	intron_variant	0	0.4964	9E-10	9.045757490560675		0.0282	[0.019-0.037] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q22.3	10	79183098	NR	ZMIZ1			ENSG00000108175			rs703981-G	rs703981	0	703981	intron_variant	0	0.5439	2E-40	39.69897000433602		0.0613	[0.052-0.07] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q23.31	10	88008827	NR	PTEN - MED6P1	ENSG00000171862	ENSG00000227905		36897	39308	rs10788575-G	rs10788575	0	10788575	intergenic_variant	1	0.8512	4E-8	7.3979400086720375		0.0352	[0.023-0.048] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q23.32	10	92196795	NR	CPEB3			ENSG00000107864			rs7071943-G	rs7071943	0	7071943	intron_variant	0	0.6532	2E-19	18.69897000433602		0.0443	[0.035-0.054] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q23.33	10	92703125	NR	HHEX - Y_RNA	ENSG00000152804	ENSG00000207021		7478	7374	rs1111875-C	rs1111875	0	1111875	intergenic_variant	1	0.5924	5E-89	88.30102999566398		0.0923	[0.083-0.101] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q24.31	10	100152307	NR	ERLIN1			ENSG00000107566			rs2862954-C	rs2862954	0	2862954	missense_variant	0	0.4835	2E-10	9.698970004336019		0.0291	[0.02-0.038] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	10q25.2	10	112998590	NR	TCF7L2			ENSG00000148737			rs7903146-C	rs7903146	0	7903146	intron_variant	0	0.7079	3E-695	694.5228787452803		0.28	[0.27-0.29] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p15.5	11	2176056	NR	MIR4686 - ASCL2	ENSG00000265258	ENSG00000183734		2918	92442	rs4929965-G	rs4929965	0	4929965	regulatory_region_variant	1	0.6152	2E-38	37.69897000433602		0.0619	[0.052-0.071] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p15.4	11	2835964	NR	KCNQ1			ENSG00000053918			rs2237895-C	rs2237895	0	2237895	intron_variant	0	0.4231	3E-54	53.52287874528034		0.0725	[0.063-0.082] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p15.2	11	14496873	NR	COPB1			ENSG00000129083			rs117316450-G	rs117316450	0	117316450	intron_variant	0	0.0188	2E-13	12.698970004336019		0.1308	[0.096-0.166] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p15.1	11	17388025	NR	KCNJ11			ENSG00000187486			rs5219-C	rs5219	0	5219	stop_gained	0	0.6272	3E-48	47.52287874528034		0.0685	[0.059-0.078] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p13	11	32934946	NR	QSER1			ENSG00000060749			rs62618693-C	rs62618693	0	62618693	missense_variant	0	0.9566	7E-14	13.154901959985743		0.0853	[0.063-0.108] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA				NR							chr11:43876698-C	chr11:43876698	0			1	0.6951	9E-17	16.045757490560675		0.0407	[0.031-0.05] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11p11.2	11	45824947	NR	SLC35C1 - CRY2	ENSG00000181830	ENSG00000121671		11931	22171	rs11038672-G	rs11038672	0	11038672	intron_variant	1	0.5238	1E-10	10.0		0.0294	[0.02-0.038] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11q13.1	11	65527328	NR	SCYL1			ENSG00000142186			rs1783541-C	rs1783541	0	1783541	intron_variant	0	0.7972	4E-17	16.397940008672037		0.0484	[0.037-0.06] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11q13.3	11	69638276	NR	LINC01488 - CCND1	ENSG00000285094	ENSG00000110092		143324	2880	rs144245804-G	rs144245804	0	144245804	regulatory_region_variant	1	0.9731	1E-17	17.0		0.1304	[0.1-0.16] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11q13.4	11	72749717	NR	ARAP1			ENSG00000186635			rs11602873-T	rs11602873	0	11602873	intron_variant	0	0.1563	9E-52	51.045757490560675		0.0976	[0.085-0.11] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11q14.3	11	92975544	NR	MTNR1B			ENSG00000134640			rs10830963-G	rs10830963	0	10830963	intron_variant	0	0.2781	5E-68	67.30102999566398		0.0885	[0.079-0.098] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	11q24.3	11	128364249	NR	LINC02098 - ETS1	ENSG00000272575	ENSG00000134954		122808	94512	rs10750397-G	rs10750397	0	10750397	intergenic_variant	1	0.7102	1E-20	20.0		0.048	[0.038-0.058] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12p13.32	12	4219355	NR	HSPA8P5 - CCND2-AS1	ENSG00000256356	ENSG00000255920		119836	28626	rs117233107-G	rs117233107	0	117233107	intergenic_variant	1	0.9833	4E-55	54.39794000867204		0.3251	[0.28-0.37] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12p11.23	12	26312652	NR	ITPR2-AS1			ENSG00000256234			rs11048458-C	rs11048458	0	11048458	intron_variant	0	0.7503	5E-18	17.30102999566398		0.0458	[0.035-0.056] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12p11.22	12	27809327	NR	RN7SKP15 - PTHLH	ENSG00000201612	ENSG00000087494		2937	148757	rs10771372-C	rs10771372	0	10771372	regulatory_region_variant	1	0.8049	2E-35	34.69897000433602		0.0721	[0.061-0.083] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12p11.21	12	31214922	NR	DDX11 - RPL13AP22	ENSG00000013573	ENSG00000243517		110123	37070	rs10771813-C	rs10771813	0	10771813	intergenic_variant	1	0.5442	3E-8	7.522878745280337		0.0259	[0.017-0.035] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12q14.3	12	65776701	NR	RPSAP52, RPSAP52			ENSG00000293176, ENSG00000241749			rs2583921-C	rs2583921	0	2583921	intron_variant	0	0.0922	9E-33	32.045757490560675		0.0954	[0.08-0.111] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12q21.1	12	71129263	NR	TSPAN8			ENSG00000127324			rs1705263-C	rs1705263	0	1705263	intron_variant	0	0.5688	1E-17	17.0		0.0398	[0.031-0.049] unit increase	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	12q22	12	95534337	NR	USP44			ENSG00000136014			rs11108094-C	rs11108094	0	11108094	splice_polypyrimidine_tract_variant	0	0.9318	1E-10	10.0		0.0601	[0.042-0.078] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST010555	Genome-wide genotyping array
